id,restaurant_id,name,cuisine
753,236,Jhakas,Chinese
754,236,Jhakas,Mughlai
755,236,Jhakas,North-Indian
756,236,Jhakas,Seafood
757,237,Brownie Point,Desserts
758,238,The Yoga House,Cafe
759,238,The Yoga House,Healthy
760,238,The Yoga House,Food
761,239,Raisin,Continental
762,240,Bakers,Bakery
763,240,Bakers,Fast-Food
764,241,China Bistro,Asian
765,241,China Bistro,Chinese
766,241,China Bistro,Thai
767,241,China Bistro,Korean
768,242,Global Culture,North-Indian
769,242,Global Culture,Continental
770,242,Global Culture,Italian
771,242,Global Culture,Sushi
772,243,Borivali Biryani Centre,North-Indian
773,243,Borivali Biryani Centre,Chinese
774,243,Borivali Biryani Centre,Mexican
775,244,Thackers,Gujarati
776,244,Thackers,Italian
777,244,Thackers,North-Indian
778,245,Mumbai Palace Kitchen & Bar,North-Indian
779,245,Mumbai Palace Kitchen & Bar,Chinese
780,245,Mumbai Palace Kitchen & Bar,Seafood
781,245,Mumbai Palace Kitchen & Bar,Mangalorean
782,246,Sequel Bistro & Juice Bar,Cafe
783,246,Sequel Bistro & Juice Bar,Healthy
784,246,Sequel Bistro & Juice Bar,Food
785,247,Red Indian Sizzlers,Chinese
786,247,Red Indian Sizzlers,Italian
787,247,Red Indian Sizzlers,Mexican
788,247,Red Indian Sizzlers,Continental
789,248,Arfat,North-Indian
790,248,Arfat,Chinese
791,248,Arfat,Biryani
792,249,Veggies,North-Indian
793,249,Veggies,Chinese
794,249,Veggies,South-Indian
795,249,Veggies,Street-Food
796,250,Pastovilla,North-Indian
797,250,Pastovilla,Italian
798,250,Pastovilla,Mexican
799,250,Pastovilla,Chinese
800,250,Pastovilla,Desserts
801,251,Suruchi,South-Indian
802,251,Suruchi,North-Indian
803,251,Suruchi,Chinese
804,251,Suruchi,Fast-Food
805,252,Ek Aur Baar,North-Indian
806,252,Ek Aur Baar,Chinese
807,253,Sagar Chinese,Chinese
808,253,Sagar Chinese,North-Indian
809,254,Q 'N' Q,North-Indian
810,254,Q 'N' Q,Mughlai
811,254,Q 'N' Q,Chinese
812,254,Q 'N' Q,Seafood
813,255,Varanda Kitchen & Bar,Chinese
814,255,Varanda Kitchen & Bar,North-Indian
815,255,Varanda Kitchen & Bar,Seafood
816,255,Varanda Kitchen & Bar,Continental
817,256,Lagoon,Chinese
818,256,Lagoon,North-Indian
819,256,Lagoon,Mughlai
820,257,New Apollo,North-Indian
821,257,New Apollo,Mughlai
822,257,New Apollo,Chinese
823,257,New Apollo,Fast-Food
824,257,New Apollo,Beverages
825,258,Sealand,Chinese
826,258,Sealand,North-Indian
827,258,Sealand,Seafood
828,259,Hotel Uday,North-Indian
829,259,Hotel Uday,Chinese
830,259,Hotel Uday,South-Indian
831,260,Sagar Bar & Restaurant,North-Indian
832,260,Sagar Bar & Restaurant,Chinese
833,260,Sagar Bar & Restaurant,Biryani
834,260,Sagar Bar & Restaurant,Seafood
835,261,Delhi Misthan,North-Indian
836,262,Kings Lal Killa Family Restaurant,North-Indian
837,262,Kings Lal Killa Family Restaurant,Chinese
838,263,Hotel Sahara,Chinese
839,263,Hotel Sahara,North-Indian
840,263,Hotel Sahara,Biryani
841,264,Munna Restaurant,Chinese
842,264,Munna Restaurant,Fast-Food
843,264,Munna Restaurant,North-Indian
844,264,Munna Restaurant,Beverages
845,265,Grand Maratha,North-Indian
846,265,Grand Maratha,Malwani
847,265,Grand Maratha,Chinese
848,266,Garnish,North-Indian
849,266,Garnish,South-Indian
850,266,Garnish,Chinese
851,267,Sai Pooja,Chinese
852,267,Sai Pooja,North-Indian
853,268,Blue Sky,North-Indian
854,268,Blue Sky,Chinese
855,268,Blue Sky,Seafood
856,269,Vaishali Refreshment,North-Indian
857,269,Vaishali Refreshment,Chinese
858,270,Colombo,Chinese
859,270,Colombo,North-Indian
860,271,The Kitchen & Bar,North-Indian
861,271,The Kitchen & Bar,Chinese
862,272,Greendeed,Healthy
863,272,Greendeed,Food
864,272,Greendeed,Salad
865,273,Hogg Quarter's,Fast-Food
866,273,Hogg Quarter's,Beverages
867,274,Durwa,North-Indian
868,274,Durwa,Maharashtrian
869,274,Durwa,Chinese
870,275,Blue Heaven Bombay Lounge,Chinese
871,275,Blue Heaven Bombay Lounge,Continental
872,275,Blue Heaven Bombay Lounge,North-Indian
873,276,Ice Cream Works,Ice-Cream
874,277,China Town,Chinese
875,278,Sardarji'S Kitchen,North-Indian
876,279,Dhadoom,North-Indian
877,279,Dhadoom,Fast-Food
878,280,Bombay Sandwich Company,Sandwich
879,280,Bombay Sandwich Company,Fast-Food
880,280,Bombay Sandwich Company,Beverages
881,281,Pachinco,Coffee
882,281,Pachinco,Beverages
883,282,The London Shakes,Beverages
884,282,The London Shakes,Fast-Food
885,283,Punjabi Grill,North-Indian
886,284,Classic,North-Indian
887,284,Classic,Chinese
888,284,Classic,Mughlai
889,285,Sip-N-Dine,North-Indian
890,285,Sip-N-Dine,Mughlai
891,285,Sip-N-Dine,Chinese
892,286,Zaytoni,Chinese
893,286,Zaytoni,North-Indian
894,286,Zaytoni,Seafood
895,287,Kirti Mahal,South-Indian
896,287,Kirti Mahal,Chinese
897,287,Kirti Mahal,North-Indian
898,287,Kirti Mahal,Street-Food
899,287,Kirti Mahal,Beverages
900,288,Utsav Cuisine,North-Indian
901,288,Utsav Cuisine,Chinese
902,289,Lucky Dragon,Chinese
903,290,Cantonese,Chinese
904,291,Viagoa,Seafood
905,291,Viagoa,Maharashtrian
906,291,Viagoa,Malwani
907,291,Viagoa,Goan
908,291,Viagoa,Chinese
909,292,Zesty Kitchen,North-Indian
910,292,Zesty Kitchen,Maharashtrian
911,292,Zesty Kitchen,Konkan
912,292,Zesty Kitchen,Mangalorean
913,292,Zesty Kitchen,Malwani
914,292,Zesty Kitchen,Seafood
915,292,Zesty Kitchen,Biryani
916,292,Zesty Kitchen,Bengali
917,293,Dosti Yaari,Continental
918,293,Dosti Yaari,Fast-Food
919,293,Dosti Yaari,Beverages
920,293,Dosti Yaari,Italian
921,293,Dosti Yaari,Pizza
922,294,212 All Good,European
923,294,212 All Good,Healthy
924,294,212 All Good,Food
925,294,212 All Good,Italian
926,294,212 All Good,American
927,294,212 All Good,Desserts
928,294,212 All Good,Salad
929,295,Benzy's Restaurant,North-Indian
930,295,Benzy's Restaurant,Chinese
931,295,Benzy's Restaurant,Mughlai
932,295,Benzy's Restaurant,Kerala
933,295,Benzy's Restaurant,Seafood
934,296,Hotel Sunny,Kerala
935,296,Hotel Sunny,Chinese
936,296,Hotel Sunny,North-Indian
937,297,Between Breads,Cafe
938,297,Between Breads,American
939,297,Between Breads,Burger
940,297,Between Breads,Fast-Food
941,298,Ice Cream Works,Desserts
942,298,Ice Cream Works,Ice-Cream
943,298,Ice Cream Works,Beverages
944,299,Via Bombay,North-Indian
945,299,Via Bombay,Chinese
946,299,Via Bombay,Maharashtrian
947,299,Via Bombay,Parsi
948,300,Asian Street Kitchen,Chinese
949,300,Asian Street Kitchen,Thai
950,300,Asian Street Kitchen,Vietnamese
951,300,Asian Street Kitchen,Malaysian
952,300,Asian Street Kitchen,Japanese
953,301,Soy Street,Asian
954,301,Soy Street,Chinese
955,302,Light Of Bharat,North-Indian
956,302,Light Of Bharat,Biryani
957,302,Light Of Bharat,Parsi
958,302,Light Of Bharat,Chinese
959,303,Cafe Hydro,Asian
960,304,Invento,Chinese
961,304,Invento,Fast-Food
962,304,Invento,North-Indian
963,304,Invento,Italian
964,304,Invento,Mexican
965,305,Booze on Moods - The Bistro Bar,Chinese
966,305,Booze on Moods - The Bistro Bar,North-Indian
967,305,Booze on Moods - The Bistro Bar,Seafood
968,305,Booze on Moods - The Bistro Bar,Mughlai
969,306,Kampa,Chinese
970,306,Kampa,Thai
971,306,Kampa,Seafood
972,307,Peetuk,Biryani
973,307,Peetuk,Bengali
974,308,Wazwaan,North-Indian
975,308,Wazwaan,Chinese
976,308,Wazwaan,Mughlai
977,308,Wazwaan,Seafood
978,309,Dark Temptations,Bakery
979,309,Dark Temptations,Desserts
980,310,Serotonin - The Kitchen,Continental
981,310,Serotonin - The Kitchen,Healthy
982,310,Serotonin - The Kitchen,Food
983,311,Food Bites,South-Indian
984,311,Food Bites,Fast-Food
985,312,Bar Tales,Continental
986,312,Bar Tales,Italian
987,312,Bar Tales,Mexican
988,312,Bar Tales,Chinese
989,313,Aquafire Restaurant,North-Indian
990,313,Aquafire Restaurant,Continental
991,313,Aquafire Restaurant,Chinese
992,313,Aquafire Restaurant,Italian
993,314,Pizzaah! District,Pizza
994,314,Pizzaah! District,Fast-Food
995,315,Sweetish House Mafia,Bakery
996,315,Sweetish House Mafia,Desserts
997,316,Goila Butter Chicken,North-Indian
998,316,Goila Butter Chicken,Biryani
999,316,Goila Butter Chicken,Mughlai
1000,317,Quarter Pillar,Chinese
1001,317,Quarter Pillar,North-Indian
1002,317,Quarter Pillar,Seafood
1003,318,Nom Nom,Asian
1004,318,Nom Nom,Singaporean
1005,318,Nom Nom,Indonesian
1006,318,Nom Nom,Japanese
1007,318,Nom Nom,Chinese
1008,318,Nom Nom,Thai
1009,319,Bistro 1,European
1010,319,Bistro 1,Burger
1011,319,Bistro 1,Salad
1012,319,Bistro 1,Healthy
1013,319,Bistro 1,Food
1014,319,Bistro 1,Continental
1015,320,Granville Greens,Mexican
1016,320,Granville Greens,South-Indian
1017,320,Granville Greens,Italian
1018,320,Granville Greens,North-Indian
1019,320,Granville Greens,Chinese
1020,320,Granville Greens,Street-Food
1021,321,Turkey Central,Turkish
1022,321,Turkey Central,Arabian
1023,321,Turkey Central,Mughlai
1024,322,Keiba,Sushi
1025,322,Keiba,Japanese
1026,322,Keiba,Chinese
1027,322,Keiba,Asian
1028,323,Sigdi,Mughlai
1029,323,Sigdi,North-Indian
1030,323,Sigdi,Chinese
1031,324,Shabari,North-Indian
1032,324,Shabari,Chinese
1033,324,Shabari,South-Indian
1034,325,British Brewing Company,British
1035,325,British Brewing Company,Italian
1036,325,British Brewing Company,Burger
1037,325,British Brewing Company,Continental
1038,325,British Brewing Company,European
1039,325,British Brewing Company,Pizza
1040,325,British Brewing Company,Salad
1041,326,Rodeo Pizza,Pizza
1042,327,Ph Se Food,North-Indian
1043,327,Ph Se Food,Continental
1044,327,Ph Se Food,Chinese
1045,328,Saucy Side Up,Chinese
1046,329,RatnaKokan,Seafood
1047,329,RatnaKokan,Maharashtrian
1048,329,RatnaKokan,Malwani
1049,329,RatnaKokan,Konkan
1050,329,RatnaKokan,North-Indian
1051,329,RatnaKokan,Chinese
1052,330,Genuine Broaster Chicken,Continental
1053,330,Genuine Broaster Chicken,Asian
1054,330,Genuine Broaster Chicken,American
1055,331,Dabba Garam,North-Indian
1056,332,Farmhouse Funfiesta,Chinese
1057,332,Farmhouse Funfiesta,Italian
1058,332,Farmhouse Funfiesta,Continental
1059,333,Sandrich,Fast-Food
1060,333,Sandrich,Street-Food
1061,333,Sandrich,Pizza
1062,334,The Darjeeling,Chinese
1063,334,The Darjeeling,Momos
1064,334,The Darjeeling,Tea
1065,335,Sandwizzaa,Sandwich
1066,335,Sandwizzaa,Fast-Food
1067,336,Sweet Bengal,Desserts
1068,336,Sweet Bengal,Mishti
1069,336,Sweet Bengal,Mithai
1070,337,The Lab,North-Indian
1071,337,The Lab,Chinese
1072,337,The Lab,Continental
1073,337,The Lab,Fast-Food
1074,338,IDlish - Idli Dosa Relish,South-Indian
1075,338,IDlish - Idli Dosa Relish,Tamil
1076,339,Janta Bar N Restaurant,North-Indian
1077,339,Janta Bar N Restaurant,Chinese
1078,339,Janta Bar N Restaurant,Seafood
1079,340,Aqua Family Restro Bar,Chinese
1080,340,Aqua Family Restro Bar,North-Indian
1081,340,Aqua Family Restro Bar,Mughlai
1082,341,Sanjay Ice Cream,Desserts
1083,341,Sanjay Ice Cream,Ice-Cream
1084,342,Spize & Grillz,Mughlai
1085,342,Spize & Grillz,Chinese
1086,343,Sezzan Restaurant,Chinese
1087,343,Sezzan Restaurant,North-Indian
1088,343,Sezzan Restaurant,Kebab
1089,343,Sezzan Restaurant,Mughlai
1090,344,Sudarshan Lunch Home,South-Indian
1091,344,Sudarshan Lunch Home,North-Indian
1092,344,Sudarshan Lunch Home,Chinese
1093,344,Sudarshan Lunch Home,Mughlai
1094,345,Amma's,North-Indian
1095,345,Amma's,Chinese
1096,345,Amma's,South-Indian
1097,346,Prem's,Chinese
1098,346,Prem's,Thai
1099,346,Prem's,North-Indian
1100,347,Apple In Kitchen,Chinese
1101,347,Apple In Kitchen,North-Indian
1102,348,The Hangout Pizza Hub,Pizza
1103,348,The Hangout Pizza Hub,Fast-Food
1104,349,Thalis and Combos,North-Indian
1105,349,Thalis and Combos,Chinese
1106,349,Thalis and Combos,Maharashtrian
1107,350,Let's Go Eat,Bakery
1108,350,Let's Go Eat,Desserts
1109,351,The Local Eatery,Chinese
1110,351,The Local Eatery,Thai
1111,351,The Local Eatery,North-Indian
1112,352,Kettle & Kegs,Tea
1113,352,Kettle & Kegs,Beverages
1114,353,Tanki Bar + Kitchen,Biryani
1115,353,Tanki Bar + Kitchen,North-Indian
1116,353,Tanki Bar + Kitchen,Chinese
1117,353,Tanki Bar + Kitchen,Finger
1118,353,Tanki Bar + Kitchen,Food
1119,354,Grub Hub,North-Indian
1120,354,Grub Hub,Fast-Food
1121,354,Grub Hub,Rolls
1122,355,Just Rice,South-Indian
1123,355,Just Rice,North-Indian
1124,356,The Chef 24X7,Fast-Food
1125,356,The Chef 24X7,Mughlai
1126,357,Hotel Sohan Palace Family Resto-Bar,North-Indian
1127,357,Hotel Sohan Palace Family Resto-Bar,Chinese
1128,357,Hotel Sohan Palace Family Resto-Bar,Fast-Food
1129,358,More's Family Restaurant & Bar,North-Indian
1130,358,More's Family Restaurant & Bar,Chinese
1131,358,More's Family Restaurant & Bar,South-Indian
1132,358,More's Family Restaurant & Bar,Seafood
1133,358,More's Family Restaurant & Bar,Biryani
1134,359,Mauja,North-Indian
1135,359,Mauja,Chinese
1136,359,Mauja,Biryani
1137,360,Cafe Coffee Time,Cafe
1138,360,Cafe Coffee Time,American
1139,360,Cafe Coffee Time,Asian
1140,360,Cafe Coffee Time,Bar
1141,360,Cafe Coffee Time,Food
1142,360,Cafe Coffee Time,Chinese
1143,360,Cafe Coffee Time,Fast-Food
1144,360,Cafe Coffee Time,North-Indian
1145,360,Cafe Coffee Time,Pizza
1146,361,Pohewala,Fast-Food
1147,361,Pohewala,Maharashtrian
1148,362,Happytite,Chinese
1149,362,Happytite,North-Indian
1150,363,Bambooz Family Restaurant & Bar,Chinese
1151,363,Bambooz Family Restaurant & Bar,North-Indian
1152,364,Cafe Naaz,North-Indian
1153,364,Cafe Naaz,Chinese
1154,364,Cafe Naaz,Biryani
1155,365,Brewers Bay,Continental
1156,365,Brewers Bay,Mexican
1157,365,Brewers Bay,Italian
1158,366,Shuruwat- Veg Food Journey,Continental
1159,366,Shuruwat- Veg Food Journey,Tea
1160,366,Shuruwat- Veg Food Journey,South-Indian
1161,366,Shuruwat- Veg Food Journey,Fast-Food
1162,366,Shuruwat- Veg Food Journey,Pizza
1163,366,Shuruwat- Veg Food Journey,North-Indian
1164,366,Shuruwat- Veg Food Journey,Chinese
1165,367,Pride Kitchen Hyderabadi Biryani,North-Indian
1166,367,Pride Kitchen Hyderabadi Biryani,Biryani
1167,368,Blossom - The Fusion Spot,North-Indian
1168,368,Blossom - The Fusion Spot,Chinese
1169,368,Blossom - The Fusion Spot,Fast-Food
1170,369,Nischita Nxt,North-Indian
1171,369,Nischita Nxt,Chinese
1172,369,Nischita Nxt,Biryani
1173,370,Kokan Swad,Malwani
1174,370,Kokan Swad,North-Indian
1175,370,Kokan Swad,Awadhi
1176,370,Kokan Swad,Seafood
1177,370,Kokan Swad,Chinese
1178,371,Gupta Ice Cream,Desserts
1179,372,Nothing But Chicken,Fast-Food
1180,373,Poushtikk Box,North-Indian
1181,374,Pizza Bite,Pizza
1182,374,Pizza Bite,Fast-Food
1183,375,The Waffle Point,Desserts
1184,375,The Waffle Point,Bakery
1185,375,The Waffle Point,Cafe
1186,375,The Waffle Point,Beverages
1187,376,Kabila,North-Indian
1188,376,Kabila,Mughlai
1189,376,Kabila,Chinese
1190,376,Kabila,Desserts
1191,376,Kabila,Kebab
1192,377,Oh! Calcutta,Bengali
1193,377,Oh! Calcutta,Seafood
1194,378,D'Crepes Cafe,Cafe
1195,378,D'Crepes Cafe,Salad
1196,378,D'Crepes Cafe,Healthy
1197,378,D'Crepes Cafe,Food
1198,379,Portico,Continental
1199,379,Portico,Italian
1200,379,Portico,Mexican
1201,379,Portico,American
1202,379,Portico,Beverages
1203,380,Badri's,Chinese
1204,380,Badri's,North-Indian
1205,380,Badri's,Seafood
1206,380,Badri's,Biryani
1207,381,Cafe Runway,Cafe
1208,381,Cafe Runway,Pizza
1209,381,Cafe Runway,Burger
1210,381,Cafe Runway,Beverages
1211,381,Cafe Runway,Fast-Food
1212,382,Talli,Continental
1213,382,Talli,European
1214,382,Talli,Italian
1215,382,Talli,Kebab
1216,382,Talli,Finger
1217,382,Talli,Food
1218,383,1993 The Container Kitchen,North-Indian
1219,383,1993 The Container Kitchen,Chinese
1220,383,1993 The Container Kitchen,Mughlai
1221,384,Desi Videsi,North-Indian
1222,384,Desi Videsi,South-Indian
1223,384,Desi Videsi,Fast-Food
1224,385,Kailash Parbat,North-Indian
1225,385,Kailash Parbat,South-Indian
1226,385,Kailash Parbat,Chinese
1227,385,Kailash Parbat,Street-Food
1228,386,Khane Khas,North-Indian
1229,386,Khane Khas,Kebab
1230,386,Khane Khas,Biryani
1231,386,Khane Khas,Rolls
1232,387,The Dressing Co.,Salad
1233,387,The Dressing Co.,Healthy
1234,387,The Dressing Co.,Food
1235,388,Hotel Popular,South-Indian
1236,388,Hotel Popular,North-Indian
1237,388,Hotel Popular,Fast-Food
1238,388,Hotel Popular,Beverages
1239,389,Royale Masterchef Finedine and Bar,North-Indian
1240,389,Royale Masterchef Finedine and Bar,Asian
1241,389,Royale Masterchef Finedine and Bar,Continental
1242,389,Royale Masterchef Finedine and Bar,Lebanese
1243,389,Royale Masterchef Finedine and Bar,Salad
1244,390,Cafe Istaa,Cafe
1245,390,Cafe Istaa,Desserts
1246,390,Cafe Istaa,Italian
1247,390,Cafe Istaa,Salad
1248,391,Enrich Ice Cream,Ice-Cream
1249,392,Sorriso Indian Kitchen &  Bar,North-Indian
1250,392,Sorriso Indian Kitchen &  Bar,Chinese
1251,392,Sorriso Indian Kitchen &  Bar,Continental
1252,392,Sorriso Indian Kitchen &  Bar,Malwani
1253,392,Sorriso Indian Kitchen &  Bar,Mughlai
1254,393,STOVE - The Vegetarian Kitchen,Mexican
1255,393,STOVE - The Vegetarian Kitchen,Italian
1256,393,STOVE - The Vegetarian Kitchen,Lebanese
1257,393,STOVE - The Vegetarian Kitchen,Rajasthani
1258,393,STOVE - The Vegetarian Kitchen,Gujarati
1259,394,Mucho,Continental
1260,394,Mucho,Juices
1261,394,Mucho,Beverages
1262,394,Mucho,Sandwich
1263,394,Mucho,Italian
1264,394,Mucho,Chinese
1265,394,Mucho,Salad
1266,394,Mucho,Coffee
1267,395,Fresh Food Co.,Continental
1268,395,Fresh Food Co.,Healthy
1269,395,Fresh Food Co.,Food
1270,395,Fresh Food Co.,Salad
1271,395,Fresh Food Co.,Beverages
1272,395,Fresh Food Co.,Desserts
1273,395,Fresh Food Co.,Sandwich
1274,395,Fresh Food Co.,Juices
1275,396,Swad Maharashtracha,Maharashtrian
1276,397,Bunk Junk,Salad
1277,397,Bunk Junk,Sandwich
1278,397,Bunk Junk,Healthy
1279,397,Bunk Junk,Food
1280,398,Oh Dough,Bakery
1281,398,Oh Dough,Desserts
1282,399,Theeram,Biryani
1283,399,Theeram,South-Indian
1284,399,Theeram,Kerala
1285,400,Pangat,North-Indian
1286,400,Pangat,Chinese
1287,400,Pangat,Biryani
1288,400,Pangat,Malwani
1289,401,Ganga Vihar,North-Indian
1290,401,Ganga Vihar,South-Indian
1291,401,Ganga Vihar,Chinese
1292,401,Ganga Vihar,Beverages
1293,402,D.P's,South-Indian
1294,402,D.P's,Fast-Food
1295,402,D.P's,Chinese
1296,403,Bubble Bee,Desserts
1297,404,Shreejee's,South-Indian
1298,404,Shreejee's,North-Indian
1299,404,Shreejee's,Chinese
1300,404,Shreejee's,Fast-Food
1301,405,Healthy Treats,Bakery
1302,405,Healthy Treats,Desserts
1303,405,Healthy Treats,Healthy
1304,405,Healthy Treats,Food
1305,406,Eatalios,Italian
1306,406,Eatalios,Pizza
1307,406,Eatalios,Fast-Food
1308,406,Eatalios,Continental
1309,407,The Noisy Cafe,Cafe
1310,407,The Noisy Cafe,North-Indian
1311,407,The Noisy Cafe,Italian
1312,407,The Noisy Cafe,Chinese
1313,408,Bombay Rolls,Rolls
1314,408,Bombay Rolls,Sandwich
1315,408,Bombay Rolls,Fast-Food
1316,409,Om Snacks,Beverages
1317,409,Om Snacks,Fast-Food
1318,409,Om Snacks,Pizza
1319,410,Bonnie's Bakery,Bakery
1320,410,Bonnie's Bakery,Desserts
1321,411,En'creo,Continental
1322,411,En'creo,Mediterranean
1323,411,En'creo,Burger
1324,411,En'creo,American
1325,411,En'creo,Beverages
1326,411,En'creo,Cafe
1327,411,En'creo,Italian
1328,411,En'creo,Asian
1329,412,The Class Thali,North-Indian
1330,412,The Class Thali,Gujarati
1331,413,Konark Veg Diet,North-Indian
1332,413,Konark Veg Diet,Chinese
1333,413,Konark Veg Diet,South-Indian
1334,413,Konark Veg Diet,Fast-Food
1335,414,The Herbiary,Healthy
1336,414,The Herbiary,Food
1337,414,The Herbiary,Juices
1338,414,The Herbiary,Sandwich
1339,414,The Herbiary,Salad
1340,414,The Herbiary,Wraps
1341,414,The Herbiary,Rolls
1342,415,Parivar,Chinese
1343,415,Parivar,Fast-Food
1344,415,Parivar,North-Indian
1345,415,Parivar,Street-Food
1346,416,Ravindra Restaurant,North-Indian
1347,416,Ravindra Restaurant,South-Indian
1348,416,Ravindra Restaurant,Chinese
1349,416,Ravindra Restaurant,Fast-Food
1350,417,Curry Twist,North-Indian
1351,417,Curry Twist,Continental
1352,417,Curry Twist,Asian
1353,417,Curry Twist,Salad
1354,418,Dynasty,Chinese
1355,419,The White Creme,Desserts
1356,419,The White Creme,Bakery
1357,420,The Village Shop,Cafe
1358,420,The Village Shop,Healthy
1359,420,The Village Shop,Food
1360,420,The Village Shop,Salad
1361,420,The Village Shop,Beverages
1362,420,The Village Shop,Juices
1363,421,SASA Chillout,Lebanese
1364,421,SASA Chillout,Fast-Food
1365,422,Myra Dining & Bar,Seafood
1366,422,Myra Dining & Bar,Malwani
1367,422,Myra Dining & Bar,Chinese
1368,422,Myra Dining & Bar,North-Indian
1369,423,41 Park Street,Rolls
1370,424,Sagar Fine Dine,Continental
1371,424,Sagar Fine Dine,Italian
1372,424,Sagar Fine Dine,Chettinad
1373,424,Sagar Fine Dine,North-Indian
1374,425,Pomona,Cafe
1375,425,Pomona,Italian
1376,425,Pomona,Continental
1377,425,Pomona,Desserts
1378,426,Farmville Cafe,Coffee
1379,426,Farmville Cafe,Healthy
1380,426,Farmville Cafe,Food
1381,426,Farmville Cafe,Salad
1382,426,Farmville Cafe,Juices
1383,426,Farmville Cafe,Cafe
1384,427,Dario's,Cafe
1385,427,Dario's,Italian
1386,427,Dario's,Coffee
1387,427,Dario's,Salad
1388,427,Dario's,Healthy
1389,427,Dario's,Food
1390,428,New Lazeez Restaurant,North-Indian
1391,428,New Lazeez Restaurant,Mughlai
1392,428,New Lazeez Restaurant,Fast-Food
1393,428,New Lazeez Restaurant,Chinese
1394,429,Raj Restaurant,Chinese
1395,429,Raj Restaurant,North-Indian
1396,429,Raj Restaurant,Mughlai
1397,430,Cafe Jumbo,Chinese
